0,0,0,0,0
16,0,0,0,0
32,0,0,0,0
48,0,80,0,0
48,0,128,0,0
48,0,128,0,0
48,0,160,0,0
48,0,160,0,0
48,0,160,0,0
32,0,160,0,0
16,0,160,0,0
368,0,160,0,0
384,0,144,0,0
384,0,144,0,0
384,0,144,0,0
384,0,128,0,0
384,0,64,0,0
368,0,64,0,0
352,0,48,0,0
320,0,0,0,0
304,0,656,0,0
272,0,624,0,0
256,0,624,0,0
192,0,592,0,0
160,0,592,0,0
128,0,528,0,0
64,0,528,0,0
32,0,512,0,0
960,0,464,0,0
928,0,384,0,0
880,0,368,0,0
848,0,288,0,0
816,0,272,0,0
768,0,160,0,0
736,0,144,0,0
688,0,48,0,0
624,0,0,0,0
576,0,1248,0,0
496,0,1184,0,0
432,0,1104,0,0
368,0,1056,0,0
272,0,992,0,0
208,0,944,0,0
128,0,864,0,0
48,0,816,0,0
1520,0,752,0,0
1456,0,656,0,0
1408,0,544,0,0
1328,0,480,0,0
1264,0,400,0,0
1184,0,272,0,0
1088,0,208,0,0
1024,0,96,0,0
928,0,0,0,0
832,0,1744,0,0
736,0,1680,0,0
624,0,1616,0,0
512,0,1520,0,0
400,0,1408,0,0
288,0,1312,0,0
176,0,1248,0,0
48,0,1104,0,0
2096,0,1024,0,0
2000,0,928,0,0
1888,0,800,0,0
1792,0,688,0,0
1680,0,544,0,0
1568,0,416,0,0
1456,0,272,0,0
1360,0,96,0,0
1216,0,0,0,0
1088,0,2304,0,0
960,0,2192,0,0
832,0,2080,0,0
688,0,1968,0,0
528,0,1840,0,0
384,0,1744,0,0
240,0,1600,0,0
64,0,1424,0,0
2672,0,1312,0,0
2544,0,1152,0,0
2416,0,992,0,0
2288,0,864,0,0
2112,0,704,0,0
1984,0,512,0,0
1840,0,368,0,0
1664,0,144,0,0
1520,0,0,0,0
1360,0,2864,0,0
1184,0,2736,0,0
1024,0,2560,0,0
848,0,2416,0,0
656,0,2272,0,0
480,0,2096,0,0
272,0,1936,0,0
80,0,1712,0,0
3248,0,1568,0,0
3104,0,1392,0,0
2912,0,1216,0,0
2752,0,1024,0,0
2560,0,832,0,0
2400,0,624,0,0
2208,0,400,0,0
2000,0,176,0,0
1824,0,0,0,0
1616,0,3456,0,0
1408,0,3248,0,0
1200,0,3040,0,0
992,0,2864,0,0
768,0,2672,0,0
576,0,2496,0,0
320,0,2288,0,0
96,0,2096,0,0
3824,0,1856,0,0
3648,0,1632,0,0
3424,0,1408,0,0
3216,0,1200,0,0
2992,0,976,0,0
2784,0,736,0,0
2560,0,512,0,0
2336,0,240,0,0
2080,0,0,0,0
